250	115.630305871355	33.1704219352421
252	115.633950749783	33.1644973177412
255	115.634459512863	33.1637638022873
257	115.633554036886	33.1640206228181
258	115.625005805074	33.1789121457043
259	115.625482509042	33.1786503065278
226	115.601351135353	33.1676051517421
227	115.598656232099	33.2191266821186
228	115.599153139783	33.2187673629819
230	115.597998609546	33.218714039817
232	115.624157574727	33.1811747166841
235	115.636175019356	33.1606152194873
236	115.63670209918	33.1600620836248
237	115.635836923423	33.1602625207136
238	115.636845320149	33.1528556120013
240	115.636399183898	33.1526295496249
241	115.637363834353	33.156954041449
243	115.636904106332	33.1567018811383
245	115.628966129972	33.1731743982807
246	115.62892078803	33.1727747931615
247	115.628438838245	33.172501850365
248	115.629837938338	33.1709610394207
249	115.630378089891	33.1706474250339
393	115.618096359513	33.1747649616339
403	115.630011166957	33.1527522787731
446	115.621915584307	33.1734167713254
447	115.622203079618	33.1730671334862
448	115.621640771016	33.1727392602458
449	115.62127247651	33.173206381848
283	115.607174696789	33.1592946111534
318	115.601472069192	33.1564457149318
408	115.609041477547	33.1988890017448
341	115.593933858468	33.2114805146061
299	115.608317195778	33.1891580565698
233	115.623954834238	33.1808293397167
361	115.601960300315	33.1680499627103
351	115.602872979499	33.1833127756514
427	115.625177143068	33.1577968060459
388	115.615553937179	33.1585257379363
365	115.601154202252	33.1889113854436
251	115.629446004696	33.1707135881949
242	115.63744938567	33.1564352158884
398	115.617560474532	33.1668494864004
234	115.623185968312	33.1811347263191
244	115.628421553735	33.1734082413964
413	115.616006085104	33.1779845918539
423	115.6247358558	33.1535047878872
433	115.622753179143	33.1479394804193
442	115.623748227067	33.1761269860649
261	115.625050078587	33.1781074887347
273	115.609479489398	33.1804013688026
282	115.607636215101	33.1588406354432
292	115.608330859858	33.1742454936507
302	115.607093322233	33.1888638487343
311	115.602420944889	33.1786303584697
315	115.602554666211	33.177948408639
324	115.601584861616	33.1602830286142
331	115.601709929396	33.1593065415253
339	115.59321375037	33.2115931909179
348	115.600706416616	33.1530312072181
357	115.602681512419	33.1744649118983
364	115.602022506501	33.1673030634792
374	115.616830231953	33.1616188018686
383	115.615584850155	33.1536891301385
377	115.618710039254	33.1778279870573
378	115.619230811741	33.1772930159901
379	115.618736337346	33.177076525093
380	115.618377181154	33.1774066611527
381	115.615589339262	33.1543574007893
256	115.634463949267	33.1636202495651
405	115.609745662394	33.1993223491726
239	115.636894929804	33.1522846067471
262	115.620371897971	33.1867361826498
263	115.621095283425	33.1863462739953
264	115.62099153671	33.1859543758686
266	115.620334791797	33.1854490714876
267	115.605335126245	33.1988651005643
268	115.60595777167	33.1986661854881
269	115.605957733522	33.1985982491945
271	115.605021344855	33.1985228171241
272	115.605003464949	33.1985906031914
274	115.608695171711	33.1807186271358
275	115.60933651998	33.1809632840631
276	115.609047602704	33.178787309524
278	115.609006718767	33.1781905886357
279	115.608132839788	33.1785258847459
281	115.608196613036	33.1592289742146
284	115.606385283772	33.1531010177129
285	115.606757244882	33.1526732071583
286	115.605964106397	33.1527883197874
287	115.608406857202	33.1840922979944
288	115.60865289625	33.1835197320522
289	115.607774508026	33.1837452031288
290	115.60834952204	33.1751215309308
293	115.607645444183	33.174721092002
294	115.607967630188	33.1680325477211
295	115.608254341928	33.1677660735441
296	115.608030068993	33.1675382888393
297	115.607478936751	33.1678219838273
298	115.607846717278	33.1893743623887
301	115.607075454402	33.1889316819026
303	115.608034305566	33.1885864646095
304	115.600522761395	33.1886018923215
305	115.599791632637	33.1987995004875
306	115.599791594987	33.1987315626371
307	115.60046288701	33.1985549511171
308	115.600462846179	33.1984832397109
310	115.600006085595	33.1981228244081
312	115.602425361308	33.1785624471306
314	115.602559089281	33.1778880466511
316	115.601825120442	33.178257671898
317	115.60147207792	33.1565136757473
319	115.60191973291	33.15603918074
320	115.601539148631	33.1557706422598
321	115.601543619746	33.1557102829782
322	115.600957189487	33.1560055667572
323	115.601584861616	33.1602830286142
325	115.601598274112	33.1602227695108
326	115.601598274112	33.1602227695108
328	115.602121961386	33.1597377255755
329	115.60213089832	33.1596774112186
330	115.60213089832	33.1596774112186
332	115.601709929396	33.1593065415253
334	115.601714388508	33.1592386296156
335	115.600863953041	33.1597989682464
336	115.600863953041	33.1597989682464
337	115.600863933546	33.159731006323
338	115.600863933546	33.159731006323
340	115.593222691336	33.211657480914
342	115.59357606132	33.2110369836321
343	115.593580536179	33.2109804603291
344	115.592686031754	33.2109127506348
345	115.601212258024	33.15341471299
346	115.601216736731	33.1533619060924
347	115.601597289617	33.1529773653135
349	115.601754236995	33.1840105552111
352	115.602039596202	33.1827150061409
353	115.602039720462	33.1828509194426
355	115.602225347692	33.1751245856223
356	115.602238732389	33.1750680953491
358	115.60231840927	33.1739664808011
359	115.602309506535	33.1740305710581
360	115.601951389162	33.168117827279
362	115.602340650205	33.1676916169281
363	115.602031416648	33.1672314233223
367	115.601368347598	33.1880531537899
368	115.601354968415	33.1881134009801
369	115.600540610961	33.1885379326894
370	115.616988834874	33.1647370354353
371	115.617361469128	33.1643959956729
372	115.617073851416	33.1640986757325
373	115.616517095021	33.1644250126667
375	115.617274766171	33.1612738049044
414	115.613552178754	33.1899318385283
416	115.614045190091	33.1891126940855
417	115.613165695074	33.1892899027358
418	115.625475011927	33.161051988189
419	115.625848427157	33.1608704017141
420	115.625456827911	33.1605122649942
421	115.624849525685	33.1608245543844
422	115.624245490708	33.1538419800591
425	115.623485307315	33.1535132055003
426	115.62483974528	33.1579966865772
428	115.624862135348	33.1574527629496
429	115.624146908091	33.1578375417896
430	115.623495188093	33.148174517093
431	115.623958640512	33.1476831156233
432	115.623275019042	33.14749693728
435	115.627776136732	33.1712758009672
436	115.627397819954	33.1710049359608
437	115.626642052364	33.1715125067648
438	115.626534673151	33.1657105128957
439	115.627052076909	33.1653909350196
440	115.626565862538	33.1651400120289
441	115.626026020645	33.1654936254481
443	115.623837818847	33.175695718187
444	115.623365254774	33.1753678589628
382	115.616033873063	33.1539978505097
384	115.615019138548	33.154154349171
386	115.616842756687	33.1585189504384
